Source_ID,Similar_ID,Source_Link,Similar_Link
149,NaN,https://www.flipkart.com/zebronics-zeb-sound-bomb-n1-tws-earbuds-enc-splash-proof-bluetooth-headset/p/itme2e6b728dcb01?pid=ACCGEFKW2JVAHYVE&lid=LSTACCGEFKW2JVAHYVE2ABZIM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGEFKW2JVAHYVE.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
150,NaN,https://www.flipkart.com/portronics-por-1073-muffs-m-bluetooth-headset/p/itm9e61d97f6f648?pid=ACCFSVH37RYKHUYG&lid=LSTACCFSVH37RYKHUYGKUSMWB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFSVH37RYKHUYG.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
151,NaN,https://www.flipkart.com/portronics-harmonics-twins-s4-smart-tws-earbuds-bluetooth-headset/p/itmf057486798ac7?pid=ACCGH2XHZGFABHFZ&lid=LSTACCGH2XHZGFABHFZAGRFLP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH2XHZGFABHFZ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
152,NaN,https://www.flipkart.com/sony-310ap-wired-headset/p/itmd2997107336aa?pid=ACCDQZAUQJUJ7CAG&lid=LSTACCDQZAUQJUJ7CAG5A5T9S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDQZAUQJUJ7CAG.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
153,NaN,https://www.flipkart.com/wings-phantom-700-earbuds-40ms-low-latency-game-mode-bluetooth-headset/p/itm4ffb820fc1ffe?pid=ACCGJFHGCGHMVDBK&lid=LSTACCGJFHGCGHMVDBK3BC3EX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGJFHGCGHMVDBK.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
154,396,https://www.flipkart.com/meyaar-pack-2-spn-headset-ultra-high-bass-earphones-mic-wired/p/itmeb08795186bbf?pid=ACCG2G8YJBAUGSPS&lid=LSTACCG2G8YJBAUGSPS8MQRZK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG2G8YJBAUGSPS.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Electro-SJ-13-Microphone-Headphones/dp/B08D9GWBYC/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72
155,NaN,https://www.flipkart.com/boat-rockerz-255-max-60-hours-playback-eq-modes-power-magnetic-earbuds-bluetooth-headset/p/itma755d2cc3a6a7?pid=ACCGMG4PBT6RYNZX&lid=LSTACCGMG4PBT6RYNZXVWP5KH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGMG4PBT6RYNZX.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
156,NaN,https://www.flipkart.com/ptron-basspods-quest-gaming-earbuds-40ms-low-latency-40hrs-playtime-hd-mic-bluetooth-headset/p/itm86423c194bae7?pid=ACCGMMG3Z7GUH8RG&lid=LSTACCGMMG3Z7GUH8RGHH3CCN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGMMG3Z7GUH8RG.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
157,NaN,https://www.flipkart.com/meyaar-candy-santa-s6-boom-bass-stereo-earphone-earbuds-headphones-wired-headset/p/itm8795115a1edb7?pid=ACCFUMYHQFM3HUE2&lid=LSTACCFUMYHQFM3HUE2TTMTNT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_4&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUMYHQFM3HUE2.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
158,NaN,https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm3b9b965558b5b?pid=ACCFUXTXFQKRXSA9&lid=LSTACCFUXTXFQKRXSA9JUJIMI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFUXTXFQKRXSA9.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
159,NaN,https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itmdbcb5af922ae1?pid=ACCGBVMGY9SPY7KZ&lid=LSTACCGBVMGY9SPY7KZIYIYBW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGBVMGY9SPY7KZ.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
160,NaN,https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itm80f91d1c64beb?pid=ACCEZB5QGQBDWVWD&lid=LSTACCEZB5QGQBDWVWDMSAGVN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCEZB5QGQBDWVWD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
161,NaN,https://www.flipkart.com/boat-rockerz-255f-pro-asap-charge-upto-10-hours-playback-bluetooth-headset/p/itm79582d86c717d?pid=ACCGFGGF5Y5YHPYT&lid=LSTACCGFGGF5Y5YHPYTPTHFMV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGFGGF5Y5YHPYT.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
162,403,https://www.flipkart.com/zebronics-zeb-yoga-n2-rgb-30h-playtime-enc-mic-upto-50ms-gaming-mode-ipx4-bluetooth-headset/p/itm9d50972ac3f09?pid=ACCGK8WGDPFQK3MY&lid=LSTACCGK8WGDPFQK3MYKHLEOB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGK8WGDPFQK3MY.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Launched-Zebronics-Earbuds-Assistant-Silicone/dp/B0BLKBT3JS/ref=sr_1_84?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-84
163,NaN,https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm9045f96c7af16?pid=ACCGA5ZX6FGC38PJ&lid=LSTACCGA5ZX6FGC38PJY5S74S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZX6FGC38PJ.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
164,NaN,https://www.flipkart.com/boat-airdopes-100-50-hours-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm9f7be4649c78a?pid=ACCGJMG6Z336GXJK&lid=LSTACCGJMG6Z336GXJKNUGTXA&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GLqq3LiadnkeJ4Oz7GSEEg4XWQB%2F4dVOJ%2BIz%2FGX%2FQMpeA%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
165,NaN,https://www.flipkart.com/meyaar-spn-3-pack-rich-bass-crisp-sound-headphones-earbuds-mic-wired-headset/p/itmd7362bc7c8e66?pid=ACCFZBPQFU9ZFU2F&lid=LSTACCFZBPQFU9ZFU2FV2MZWJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_24&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZBPQFU9ZFU2F.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
166,NaN,https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/p/itma0e5a4811e6b1?pid=ACCGDDVW85MHXTET&lid=LSTACCGDDVW85MHXTETHE1TDH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGDDVW85MHXTET.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
167,NaN,https://www.flipkart.com/portronics-harmonics-x1-sports-bluetooth-headset/p/itm100e5a3f781ce?pid=ACCGBFKHJY3B6DQX&lid=LSTACCGBFKHJY3B6DQXNQ4OFQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBFKHJY3B6DQX.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
168,NaN,https://www.flipkart.com/meyaar-sunshine-series-2-pack-clear-sound-earphones-mic-wired-headset/p/itm1b576b08dedc5?pid=ACCG4YEZFG8DQQWW&lid=LSTACCG4YEZFG8DQQWWQ7SLFT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_1&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG4YEZFG8DQQWW.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
169,NaN,https://www.flipkart.com/meyaar-spn-3-pack-ultra-high-bass-hd-sound-in-ear-headphones-mic-wired-headset/p/itm830dbf49985c2?pid=ACCFZBPVCV9PUHTR&lid=LSTACCFZBPVCV9PUHTRYDQ8VM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZBPVCV9PUHTR.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
170,NaN,https://www.flipkart.com/wings-phantom-850-earbuds-game-mode-50-hrsplaytime-quad-enc-mic-app-support-bluetooth-gaming-headset/p/itm6a5396eebf6de?pid=ACCGJNV3VM8VZHHC&lid=LSTACCGJNV3VM8VZHHC6EPL36&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGJNV3VM8VZHHC.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
171,NaN,https://www.flipkart.com/meyaar-3-5mm-wired-earbuds-headphones-ear-earphone-earpiece-headset/p/itm166f1e960c389?pid=ACCFZ6AE8UARS4XP&lid=LSTACCFZ6AE8UARS4XPJSOP1X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ6AE8UARS4XP.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
172,NaN,https://www.flipkart.com/sony-xb55ap-wired-headset/p/itm8ba1530244d0d?pid=ACCEVAEWTGVPEH3P&lid=LSTACCEVAEWTGVPEH3P6BKK8U&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWTGVPEH3P.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
173,NaN,https://www.flipkart.com/ptron-bassstrings-neckband-24hrs-playtime-hd-mic-fast-charging-bluetooth-headset/p/itm16e96e17e5af7?pid=ACCGHNRFTCUWGTCZ&lid=LSTACCGHNRFTCUWGTCZNDHV8H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHNRFTCUWGTCZ.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
174,241,https://www.flipkart.com/zebronics-zeb-yoga-101-bluetooth-headset/p/itmb8cb0fb01dd20?pid=ACCFWYYCSUJKG9VZ&lid=LSTACCFWYYCSUJKG9VZSLXZZJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFWYYCSUJKG9VZ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-Zeb-Bro-Wired-Earphone/dp/B07T5DKR5D/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17
175,NaN,https://www.flipkart.com/portronics-por-1155-conch-delta-wired-headset/p/itma250942ddf128?pid=ACCFUGB3GSYPVHCJ&lid=LSTACCFUGB3GSYPVHCJDUQWF9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFUGB3GSYPVHCJ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
176,281,https://www.flipkart.com/meyaar-metal-in-ear-sport-headset-high-bass-earphone-wired/p/itma22424ba9a9f1?pid=ACCFZ98ANWQEFXHG&lid=LSTACCFZ98ANWQEFXHG8LTJJS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ98ANWQEFXHG.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Abhinandan-Microphone-All-Headphone-Smartphones/dp/B08BY5M76K/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106
177,NaN,https://www.flipkart.com/wings-phantom-260-earbuds-game-mode-bluetooth-gaming-headset/p/itm89edb0606789d?pid=ACCGHYANHKSWYEZ2&lid=LSTACCGHYANHKSWYEZ2HWPRAA&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGHYANHKSWYEZ2.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
178,NaN,https://www.flipkart.com/zebronics-zeb-yoga-90-plus-bluetooth-headset/p/itm26266684669e2?pid=ACCG5BCZTCM8MMX9&lid=LSTACCG5BCZTCM8MMX9GO3H1N&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG5BCZTCM8MMX9.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
179,NaN,https://www.flipkart.com/wings-phantom-105-earbuds-game-mode-enc-40-hours-playtime-rgb-light-bluetooth-gaming-headset/p/itm7b482b0a916cc?pid=ACCGBFSBEMGPPC7G&lid=LSTACCGBFSBEMGPPC7G9BKON6&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGBFSBEMGPPC7G.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
180,NaN,https://www.flipkart.com/wings-phantom-410-wireless-earbuds-digital-battery-indicator-70-hrs-playtime-bluetooth-gaming-headset/p/itm1be532f1d4b90?pid=ACCGH3VMHYUAGZ8Z&lid=LSTACCGH3VMHYUAGZ8ZVVPQGW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGH3VMHYUAGZ8Z.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
181,NaN,https://www.flipkart.com/meyaar-mr-225-metal-in-ear-sport-headset-high-bass-mi-basic-wired/p/itm6e0386117f681?pid=ACCFPJ8QRWWW63NA&lid=LSTACCFPJ8QRWWW63NAOZJZBH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPJ8QRWWW63NA.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
182,173,https://www.flipkart.com/meyaar-fix-series-super-ultra-bass-mic-wired-headset/p/itmcffe1fec03810?pid=ACCFRZS7TCWNH8GV&lid=LSTACCFRZS7TCWNH8GVAGSAVS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFRZS7TCWNH8GV.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-UpBeat-1-Headphones-Replacements-Smartphones/dp/B09K547JWG/ref=sr_1_59?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-59
183,NaN,https://www.flipkart.com/wings-phantom-550-orangutan-bluetooth-headset/p/itm5e2b984e18f8d?pid=ACCGMV7FZFHHYYKR&lid=LSTACCGMV7FZFHHYYKROTDPRK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_40&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMV7FZFHHYYKR.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
184,NaN,https://www.flipkart.com/sony-ps5-pulse-3d-wireless-headset/p/itm9c9f1f14ae47a?pid=ACCFZ5S2KRVU2YED&lid=LSTACCFZ5S2KRVU2YEDAJYWCR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFZ5S2KRVU2YED.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
185,NaN,https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm074e1ee56d97f?pid=ACCE4BFW7RYHHKXR&lid=LSTACCE4BFW7RYHHKXRWQYHCG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BFW7RYHHKXR.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
186,NaN,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm5f943d08ef923?pid=ACCGFX8FDJGKDXUZ&lid=LSTACCGFX8FDJGKDXUZP6IHJX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FDJGKDXUZ.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
187,NaN,https://www.flipkart.com/wings-phantom-345-low-latency-40ms-app-support-50hr-playtime-quad-enc-mic-bluetooth-headset/p/itm58e673831c91f?pid=ACCGMG3ZTFRFYFCB&lid=LSTACCGMG3ZTFRFYFCBRF3FTB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZTFRFYFCB.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
188,173,https://www.flipkart.com/meyaar-ak47-deep-bass-headphones-extra-ear-tips-volume-control-wired-gaming-headset/p/itm7785963630fd6?pid=ACCFZE6RXYRFWGVZ&lid=LSTACCFZE6RXYRFWGVZJGX4AC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6RXYRFWGVZ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-UpBeat-1-Headphones-Replacements-Smartphones/dp/B09K547JWG/ref=sr_1_59?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-59
189,NaN,https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG4XTZKH5GFPVD.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
190,NaN,https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itm6227968b63650?pid=ACCGBVMG5N6P7TEK&lid=LSTACCGBVMG5N6P7TEKLWQQ1S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGBVMG5N6P7TEK.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
191,281,https://www.flipkart.com/meyaar-9139-metal-in-ear-sport-headset-high-bass-smartphones-wired/p/itm351004266eec9?pid=ACCFVT8Z8PD9Z2G5&lid=LSTACCFVT8Z8PD9Z2G5NR5OLY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8Z8PD9Z2G5.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Abhinandan-Microphone-All-Headphone-Smartphones/dp/B08BY5M76K/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106
192,NaN,https://www.flipkart.com/meyaar-pack-2-headset-made-in-india-earphones-mic-wired/p/itm27f14325fa5af?pid=ACCFZCFABZ4WGPG6&lid=LSTACCFZCFABZ4WGPG61K2LI9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZCFABZ4WGPG6.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
193,NaN,https://www.flipkart.com/ptron-basspods-p251-50hrs-playback-12mm-driver-enc-movie-mode-bluetooth-headset/p/itm40240a8bb8b4d?pid=ACCGE3ZETF7SU2HG&lid=LSTACCGE3ZETF7SU2HGUOQFDI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3ZETF7SU2HG.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
194,NaN,https://www.flipkart.com/ptron-basspods-p681-tws-earbuds-28h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itm82e8809fafb6b?pid=ACCGHBPZ2H9VYFTU&lid=LSTACCGHBPZ2H9VYFTUREUQDY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ2H9VYFTU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
195,NaN,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm9d96183677716?pid=ACCGFX8F7GMYQEG7&lid=LSTACCGFX8F7GMYQEG7HZS6EH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_4&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8F7GMYQEG7.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
196,NaN,https://www.flipkart.com/ptron-bassbuds-rush-bluetooth-gaming-headset/p/itm3bea5f530fa95?pid=ACCGJHPRXFSE9CZF&lid=LSTACCGJHPRXFSE9CZFXXPBWH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGJHPRXFSE9CZF.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
