Title,Similar products,Similarity
"Portronics Harmonics Twins 27 ANC + ENC Noise Cancelling Smart TWS Earbuds Bluetooth Headset  (White, True Wireless)","Portronics Harmonics Twins 25 TWS Earbuds with Active ENC, 27Hrs Playtime Bluetooth Headset  (White, In the Ear)",0.09838199847816848
"PTron Bassbuds Revv Bluetooth Gaming Headset  (Black, True Wireless)","PTron Bassbuds Rush Bluetooth Gaming Headset  (Black, True Wireless)",0.32519870844838966
"boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Active Black, True Wireless)","boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Cherry Blossom, True Wireless)",0.5040094324885398
"boAt Airdopes 100 with 50 Hours Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Sapphire Blue, In the Ear)","boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Carbon Black, True Wireless)",0.21185780270184484
"Noise Buds VS102 Plus with 36 Hours Playtime, Instacharge, ENC, Quad Mic and HyperSync Bluetooth Headset  (Snow White, True Wireless)","Noise Buds VS102 Plus with 36 Hours Playtime, Instacharge, ENC, Quad Mic and HyperSync Bluetooth Headset  (Space Blue, True Wireless)",1.2641976261240737
"ZEBRONICS Zeb Sound Bomb 4 Bluetooth Headset  (White, True Wireless)","ZEBRONICS Zeb-Sound Bomb 10 Bluetooth Headset  (Black, True Wireless)",0.31271017312479943
"PTron Bassbuds Xtreme Bluetooth Headset  (Gray/Black, True Wireless)","PTron Basspods 581 Bluetooth Headset  (Black & Yellow, True Wireless)",0.1513627761313367
"boAt Rockerz 450 Pro with Upto 70 Hours Playback Bluetooth Headset  (Aqua Blue, On the Ear)","boAt Rockerz 450 Pro with Upto 70 Hours Playback Bluetooth Headset  (Hazel Beige, On the Ear)",0.5004483305459085
"ZEBRONICS Zeb - Thunder Bluetooth & Wired Headset  (Neon Yellow, On the Ear)","ZEBRONICS ZEB-THUNDER Bluetooth Headset  (Red, On the Ear)",0.15908574729911398
"Skullcandy Hesh ANC Bluetooth Headset  (Mod White, On the Ear)","Skullcandy Hesh Evo Bluetooth Headset  (Black, On the Ear)",0.13138933809884323
"Skullcandy JIB True Wireless Bluetooth Headset  (Blue, True Wireless)","Skullcandy JIB True Wireless Bluetooth Headset  (Golden Red, True Wireless)",0.275204662891505
"ZEBRONICS Zeb- Bang Pro Bluetooth Headset  (Red, On the Ear)","ZEBRONICS Zeb-Bang Pro Bluetooth Headset  (Orange, On the Ear)",0.253752530686464
"boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Active Black, True Wireless)","boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Cherry Blossom, True Wireless)",0.5040094324885398
"Boult Audio BassBuds Oak Pure-Wood Wired Headset  (Brown, In the Ear)",Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Blue),0.05381250792246429
"Boult Audio ProBass YCharge with Fast Charging , Pro+ Calling Mic and 12H Playtime Bluetooth Headset  (Black, In the Ear)","Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)",0.11174457457336062
"Boult Audio AirBass GearPods with 32H Playtime Bluetooth Headset  (Black, True Wireless)","Boult Audio AirBass GearPods with 32H Playtime Bluetooth Headset  (Blue, True Wireless)",0.734589365584268
"PTron Basspods 581 Bluetooth Headset  (Black & Yellow, True Wireless)","PTron Bassbuds Xtreme Bluetooth Headset  (Gray/Black, True Wireless)",0.1513627761313367
"ZEBRONICS ZEB-Buds-C2 Wired Headset  (Black, In the Ear)","ZEBRONICS ZEB-CALYX earphone Wired Headset  (Black, In the Ear)",0.2726070681876441
"PTron Basspod P81 Bluetooth Headset  (Black, True Wireless)","PTron Basspods 992 Bluetooth Headset  (Black, True Wireless)",0.1964104908379789
"Noise Buds VS102 Pro with ANC (25dB), 40 Hours Playtime, and ENC with Quad Mic Bluetooth Headset  (Calm Beige, In the Ear)","Noise Air Buds Pro 2 with 25 Hours Playtime, 40dB ANC, Triple Mic with ENC, and IPX5 Bluetooth Headset  (Snow White, True Wireless)",0.1283051397565071
"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Sunset Grey, True Wireless)","Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Graphite Black, True Wireless)",1.5005890655270553
"ZEBRONICS Zeb Sound Bomb 4 Bluetooth Headset  (White, True Wireless)","ZEBRONICS Zeb-Sound Bomb 10 Bluetooth Headset  (Black, True Wireless)",0.31271017312479943
"Portronics Conch 50 Wired Headset  (Black, In the Ear)","Portronics POR-1025 Conch Gama Wired Headset  (Black, In the Ear)",0.1915734964077777
"Skullcandy Cassette Wireless Bluetooth Headset  (Black, On the Ear)","Skullcandy Jib Plus Wireless Bluetooth Headset  (Black, In the Ear)",0.18731714567224697
"Skullcandy Crusher Evo Bluetooth Headset  (Black, On the Ear)","Skullcandy CrusherEvo Bluetooth Headset  (Chill Grey, On the Ear)",0.12536898823201112
"ZEBRONICS Zeb- Bro Plus Wired Headset  (Black, In the Ear)","ZEBRONICS ZEB BRO+ Wired Headset  (Black, In the Ear)",1.0848218647406138
"Portronics POR-1146 Conch Delta Wired Headset  (White, In the Ear)","Portronics POR-1025 Conch Gama Wired Headset  (Black, In the Ear)",0.18652360148567687
"Portronics Conch 80 In Ear Wired Headset  (Blue, In the Ear)","Portronics Conch 10 Wired Headset  (White, In the Ear)",0.1389701606238135
"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Pista Green, True Wireless)","Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Graphite Black, True Wireless)",1.2182152088111762
"Wings Phantom 800 Wireless Low Latency Earbuds, LED, 50 hrs Playtime & App Support Bluetooth Gaming Headset  (White, In the Ear)","Wings Phantom 110 Neckband, LED , 20 hrs Playtime, 50ms Low Latency Headphones Bluetooth Gaming Headset  (Red, Black, In the Ear)",0.14239763119663193
"ZEBRONICS Zeb-Calxy Wired Headset  (Black, On the Ear)","ZEBRONICS ZEB-BRO Wired Headset  (Black, In the Ear)",0.2697396667097979
"PTron Basspods P251+, 50Hrs Playback, 12mm Driver, ENC, Movie Mode Bluetooth Headset  (Black, True Wireless)","PTron Basspods P11, 24Hrs Playback, 10mm Driver, MovieMode, HD Mic Bluetooth Headset  (Black, True Wireless)",0.13389782146731544
"PTron Basspods 992 Bluetooth Headset  (Black, True Wireless)","PTron Basspod P81 Bluetooth Headset  (Black, True Wireless)",0.1964104908379789
"Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Red, In the Ear)","Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)",1.1075421680177338
"PTron Basspods Flare, 40ms Gaming TWS Earbuds, 35hrs Playtime, Clear Calls & Deep Bass Bluetooth Headset  (Blue, In the Ear)","PTron Basspods Flare, 40ms Gaming TWS Earbuds, 35hrs Playtime, Clear Calls & Deep Bass Bluetooth Headset  (Black, In the Ear)",1.2258573438116958
"Boult Audio Omega with 30dB ANC, Quad Mic ENC, 45ms Latency Gaming Mode, 32H Playtime, 5.2 Bluetooth Headset  (White, True Wireless)","Boult Audio Omega True Wireless in Ear Earbuds with 30dB ANC, 32H Playtime, 45ms Xtreme Low Latency Mode, Quad Mic ENC, 3 Equalizer Modes, Active Noise Cancellation, TWS Bluetooth Gaming TWS (White)",0.16032605371764355
"Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Red, In the Ear)","Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)",1.1075421680177338
"Noise Buds VS102 Pro with ANC (25dB), 40 Hours Playtime, and ENC with Quad Mic Bluetooth Headset  (Calm Beige, In the Ear)","Noise Air Buds Pro 2 with 25 Hours Playtime, 40dB ANC, Triple Mic with ENC, and IPX5 Bluetooth Headset  (Snow White, True Wireless)",0.1283051397565071
"Wings Phantom 410 Wireless Earbuds with Digital Battery Indicator & 70 Hrs Playtime Bluetooth Gaming Headset  (White, True Wireless)","Wings Phantom 550, Gaming TWS Earbuds, 45hr Playtime, Touch Controls Bluetooth Gaming Headset  (White, True Wireless)",0.0918069002615935
"boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Navy Blue, In the Ear)","boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Active Black, In the Ear)",1.1511467749848192
"Portronics Muffs M1 Wireless with Long Playtime Bluetooth Headset  (White, On the Ear)","Portronics Muffs M1 Wireless Bluetooth Over Ear Headphone, Powerful Bass, Handsfree Calling, 3.5mm Aux in, Long Playtime(Black)",0.05803294903565472
"boAt Rockerz 235 Pro with upto 20 Hours Playback and ASAP Charge Bluetooth Headset  (Active Black, In the Ear)","boAt Rockerz 235 Pro with upto 20 Hours Playback and ASAP Charge Bluetooth Headset  (Furious Blue, In the Ear)",0.7800790363281436
"boAt Bassheads 103 Wired Headset  (Mint Green, In the Ear)",boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),0.11762012451686422
"ZEBRONICS Zeb-Buds C2 Wired Headset  (Blue, In the Ear)","ZEBRONICS ZEB-Buds-C2 Wired Headset  (Black, In the Ear)",0.32994299652743253
"PTron Basspods P11, 24Hrs Playback, 10mm Driver, MovieMode, HD Mic Bluetooth Headset  (Black, True Wireless)","PTron Basspods P251+, 50Hrs Playback, 12mm Driver, ENC, Movie Mode Bluetooth Headset  (White, True Wireless)",0.12756917373528315
"Noise Air Buds 2 with 40 Hours Playtime, 13mm Driver, Quad Mic with ENC, & Instacharge Bluetooth Headset  (Black, True Wireless)","Noise Air Buds Pro 2 with 25 Hours Playtime, 40dB ANC, Triple Mic with ENC, and IPX5 Bluetooth Headset  (Charcoal Black, True Wireless)",0.189046721895198
"Portronics Conch 50 Wired Headset  (Light Blue, In the Ear)","Portronics Conch 20 Wired Headset  (White, In the Ear)",0.1336582708333413
"PTron Basspods 992 Bluetooth Headset  (Black, True Wireless)","PTron Basspod P81 Bluetooth Headset  (Black, True Wireless)",0.1964104908379789
"Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Black, True Wireless)","Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Green, True Wireless)",0.6974732147459828
"Wings Phantom 205 Neck band with touch controls Bluetooth Gaming Headset  (Teal, In the Ear)","Wings Phantom 210 Gaming Neckband, 40hrs Playtime, 50ms Low Latency Headphones Bluetooth Gaming Headset  (Blue, Grey, In the Ear)",0.07825411272611449
"Wings Phantom 800 Wireless Low Latency Earbuds, LED, 50 hrs Playtime & App Support Bluetooth Gaming Headset  (Black, In the Ear)","Wings Phantom 110 Neckband, LED , 20 hrs Playtime, 50ms Low Latency Headphones Bluetooth Gaming Headset  (Black, In the Ear)",0.15865326530826848
"Portronics Harmonics Z2 Wireless Bluetooth Headset with Mic,Noise Cancelling,30Hrs Playtime Bluetooth Headset  (Red, In the Ear)","Portronics Harmonics Z2 Wireless Bluetooth 5.2 Headset with Mic, ENC Noise Cancelling, Upto 30Hrs Playtime, Fast Charging Type C Neckband, Voice Assistant, & in-line Controls (Blue)",0.17815191782737352
"ZEBRONICS ZEB-THUNDER Bluetooth Headset  (Red, On the Ear)","ZEBRONICS Zeb-Thunder(Blue) Bluetooth Headset  (Blue, On the Ear)",0.20506189447812354
"Wings Phantom Gaming TWS with 50ms Low Latency Bluetooth 5.3 Headset Bluetooth Gaming Headset  (Black, True Wireless)","Wings Phantom 250 Gaming TWS Earbuds with 40ms Low Latency, 30 hours playtime Bluetooth Gaming Headset  (Blue, In the Ear)",0.14075966991464353
"Boult Audio Airbass XPods Pro with 20 hrs Playtime, Type-C Bluetooth Headset  (White, True Wireless)","Boult Audio AirBass Xpods TWS Earbuds with 20H Playtime Bluetooth Headset  (White, True Wireless)",0.14044998601629397
"PTron Bassbuds Jade Bluetooth Gaming Headset  (Black, True Wireless)","PTron Bassbud Bluetooth Gaming Headset  (Black, True Wireless)",0.2998839874844331
"PTron Bassbud Bluetooth Gaming Headset  (Black, True Wireless)","PTron Bassbud Jade Bluetooth Gaming Headset  (Black, True Wireless)",0.3582468529688602
"ZEBRONICS ZEB-BRO Wired Headset  (Green, In the Ear)","ZEBRONICS ZEB-BRO Wired Headset  (Black, In the Ear)",0.3389252210934871
"boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Cherry Blossom, True Wireless)","boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Active Black, True Wireless)",0.5040094324885398
"Skullcandy Push Active True Wireless Earbuds, Voice Control Bluetooth Headset  (Black/Orange, True Wireless)","Skullcandy Grind True Wireless Earbuds, Voice Control Bluetooth Headset  (Black, In the Ear)",0.1792178736575657
"PTron Bassbuds Xtreme Bluetooth Headset  (Gray/Black, True Wireless)","PTron Basspods 581 Bluetooth Headset  (Black & Yellow, True Wireless)",0.1513627761313367
"Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Chill Grey, True Wireless)","Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Black, True Wireless)",0.507140011401964
"Boult Audio ProBass Curve Neckband Bluetooth Headset  (Blue, Black, Grey, In the Ear)","Boult Audio Thunder Bluetooth Headset  (Black, On the Ear)",0.07902616077511622
"ZEBRONICS Zeb-Calxy Wired Headset  (Black, On the Ear)","ZEBRONICS ZEB-BRO Wired Headset  (Black, In the Ear)",0.2697396667097979
"ZEBRONICS ZEB-SOUND BOMB 4 Bluetooth Headset  (Black, True Wireless)","ZEBRONICS Zeb Sound Bomb 6 Bluetooth Headset  (Black, True Wireless)",0.6052425152482931
"Boult Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast Charging, Pro+ Calling, Type C, IPX5 Water Resistant, Bluetooth v5.1, Voice Assistant Bluetooth Headset  (Black, True Wireless)","Boult Audio Airbass Propods X Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Black)",0.13876141158759736
"Wings Phantom105 Gaming Earbuds with ENC, 60 Hours Playtime, RGB Light Bluetooth Gaming Headset  (Black, True Wireless)","Wings Phantom 550, Gaming TWS Earbuds, 45hr Playtime, Touch Controls Bluetooth Gaming Headset  (White, True Wireless)",0.09430115185656832
"Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Blue, True Wireless)","Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Black, True Wireless)",0.7591378166034972
"Portronics Harmonics 230 Bluetooth Headset  (Black, In the Ear)","Portronics Ear 1 Wired Headset  (Black, In the Ear)",0.13211424099003027
"PTron Bassbuds Jade Bluetooth Gaming Headset  (Black, True Wireless)","PTron Bassbud Bluetooth Gaming Headset  (Black, True Wireless)",0.2998839874844331
"ZEBRONICS Zeb-Blitz with DOLBY ATMOS with 7.1 Surround Sound Bluetooth Gaming Headset  (White, On the Ear)","ZEBRONICS ZEB- PHOENIX Wired Gaming Headset  (Black, On the Ear)",0.08034073957159309
"PTron Bassbuds Rush Bluetooth Gaming Headset  (Black, True Wireless)","PTron Bassbuds Revv Bluetooth Gaming Headset  (Black, True Wireless)",0.32519870844838966
"Portronics Harmonics Z2 - 30 Hours Playtime Wireless Neckband Bluetooth Headset  (Yellow, In the Ear)","Portronics Harmonics Z4 Wireless Stereo Neckband Bluetooth Headset  (Black, In the Ear)",0.12609775866506004
"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Carbon Black, True Wireless)","boAt Airdopes 100 with 50 Hours Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Emerald Green, In the Ear)",0.20452345393133464
"boAt Rockerz 255F Pro with ASAP Charge and upto 10 Hours Playback Bluetooth Headset  (Active Black, In the Ear)","boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Teal Green, In the Ear)",0.4351846952257453
"Noise Buds VS202 with 13mm driver,Hyper Sync and Fast Charge Bluetooth Headset  (Snow White, True Wireless)","Noise Buds VS202 with 13mm driver,Hyper Sync and Fast Charge Bluetooth Headset  (Midnight Blue, True Wireless)",0.9646064092001235
"boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Cherry Blossom, True Wireless)","boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Active Black, True Wireless)",0.5040094324885398
"Wings Phantom 110 Neckband, LED , 20 hrs Playtime, 50ms Low Latency Headphones Bluetooth Gaming Headset  (Red, Black, In the Ear)","Wings Phantom 200 Wireless Earbuds, LED, 40ms Low Latency, DNS Mic Headphones Bluetooth Gaming Headset  (White, In the Ear)",0.15576377020530063
"Skullcandy Push Active True Wireless Earbuds, Voice Control Bluetooth Headset  (Blue/Green, True Wireless)","Skullcandy Grind True Wireless Earbuds, Voice Control Bluetooth Headset  (Black, In the Ear)",0.14321698860609436
"Boult Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast Charging, Pro+ Calling, Type C, IPX5 Water Resistant, Bluetooth v5.1, Voice Assistant Bluetooth Headset  (White, True Wireless)","Boult Audio Airbass Propods X Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Black)",0.13026914312907406
"boAt Rockerz 255 Arc with ENx Technology and upto 30 Hours Playback Bluetooth Headset  (Cosmos Black, In the Ear)","boAt Rockerz 255 Arc with ENx Technology, Quick Switch Button & 30 HRS Playback Bluetooth Headset  (Wave Blue, In the Ear)",0.128118860270759
"boAt Airdopes 100 with 50 Hours Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Sapphire Blue, In the Ear)","boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Carbon Black, True Wireless)",0.21185780270184484
"Boult Audio ProBass XCharge with Zen Tech ENC mic 20H Playtime, Ultra-Fast Charging Bluetooth Headset  (Black, In the Ear)","Boult Audio ProBass XCharge with Zen Tech ENC mic 20H Playtime, Ultra-Fast Charging Bluetooth Headset  (Red, In the Ear)",0.7092643091397149
"ZEBRONICS ZEB-CALYX earphone Wired Headset  (Black, In the Ear)","ZEBRONICS ZEB-CALYX Wired Headset  (White, In the Ear)",0.2891504336390633
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset  (White, True Wireless)","boAt Airdopes 100 with 50 Hours Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Emerald Green, In the Ear)",0.08258844376449673
"Skullcandy Jib Plus Wireless Bluetooth Headset  (Blue, In the Ear)","Skullcandy Jib Plus Wireless Bluetooth Headset  (Electric Yellow, In the Ear)",0.28467758290548817
"ZEBRONICS Wired Headset Wired Headset  (Black, In the Ear)","ZEBRONICS ZEB-BRO Wired Headset  (Black, In the Ear)",0.2885757931629832
"ZEBRONICS ZEB BRO+ Wired Headset  (Black, In the Ear)","ZEBRONICS Zeb- Bro Plus Wired Headset  (Black, In the Ear)",1.084821233435626
"boAt Rockerz 333ANC with Crystal Bionic Sound,13mm Drivers &Active Noise Cancellation Bluetooth Headset  (Stellar Black, In the Ear)","boAt Rockerz 330ANC Bluetooth in Ear Neckband with Mic, Crystal Bionic Sound Powered by Dirac Opteo, Active Noise Cancellation, 13mm Drivers, ASAP Charge, 24H Playback & ENx Tech(Oceanic Blue).",0.11513258447495002
"Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Midnight Black, In the Ear)","Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Cobalt Blue, In the Ear)",0.8726015987590565
"Skullcandy Indy ANC Bluetooth Headset  (Black, True Wireless)","Skullcandy Indy Evo Bluetooth Headset  (Black, True Wireless)",0.17233219393058286
"boAt Rockerz 510 Super Extra Bass Bluetooth Headset  (Raging Red, On the Ear)","boAt Rockerz 510 Super Extra Bass Bluetooth Headset  (Molten Orange, On the Ear)",0.21986560339245756
"Skullcandy Dime 2 Bluetooth Headset  (Black, True Wireless)","Skullcandy Dime 2 Bluetooth Headset  (Blue, Green, True Wireless)",0.3657945967140874
"Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Cobalt Blue, In the Ear)","Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Midnight Black, In the Ear)",0.8726015987590565
"Skullcandy Cassette Wireless Bluetooth Headset  (Chill Gray, On the Ear)","Skullcandy CrusherEvo Bluetooth Headset  (Chill Grey, On the Ear)",0.14889420871197315
"ZEBRONICS Zeb Sound Bomb 6 Bluetooth Headset  (Black, True Wireless)","ZEBRONICS Zeb-Sound Bomb 10 Bluetooth Headset  (Black, True Wireless)",0.4898543040170047
"Boult Audio AirBass Xpods TWS Earbuds with 20H Playtime Bluetooth Headset  (Blue, True Wireless)","Boult Audio AirBass Xpods TWS Earbuds with 20H Playtime Bluetooth Headset  (Black, True Wireless)",0.7445144410067435
"boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Navy Blue, In the Ear)","boAt Rockerz 255 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Active Black, In the Ear)",1.1511467749848192
"Noise Buds VS202 with 13mm driver,Hyper Sync and Fast Charge Bluetooth Headset  (Snow White, True Wireless)","Noise Buds VS202 with 13mm driver,Hyper Sync and Fast Charge Bluetooth Headset  (Midnight Blue, True Wireless)",0.9646064092001235
"ZEBRONICS ZEB-SOUND BOMB 4 Bluetooth Headset  (Black, True Wireless)","ZEBRONICS Zeb Sound Bomb 6 Bluetooth Headset  (Black, True Wireless)",0.6052425152482931
"PTron Basspods 281 In-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Touch Control, IPX4 Sweat/Water-Resistant, Stereo Calling & Passive Noise Canceling Earbuds (Black/Grey) Bluetooth Headset  (Black, Grey, True Wireless)","pTron Basspods 581 True Wireless Bluetooth 5.0 Headphones with Deep Bass, Ergonomic Wireless Earbuds, Quick Pairing, Passive Noise Canceling Buds, Voice Assistance & Built-in HD Mic (Black & Yellow)",0.1105237783343561
"PTron Tangent Beat Bluetooth Headset  (Green, In the Ear)","PTron InTunes Beats Bluetooth Headset  (Black, In the Ear)",0.1212730047815226
"Wings Phantom Pro Gaming TWS with 40 Hrs Playtime,50ms low latency, Bluetooth 5.3 Bluetooth Gaming Headset  (Black, True Wireless)","Wings Phantom 250 Gaming TWS Earbuds with 40ms Low Latency, 30 hours playtime Bluetooth Gaming Headset  (Blue, In the Ear)",0.1487422861046616
"PTron Bassbuds Verse TWS Earbuds, 40H Playtime, ENC Calls, Deep Bass, BT5.3,TypeC,IPX4 Bluetooth Headset  (Black, In the Ear)","PTron Basspods P681 TWS Earbuds, 28H Playtime, ENC Calls, Deep Bass, BT5.3, TypeC,IPX4 Bluetooth Headset  (Black, In the Ear)",0.21538855610670626
"PTron Basspods P481, 60Hrs Playtime, Deep Bass, ENC Stereo Calls Bluetooth Headset  (White, In the Ear)","PTron Basspods P251+, 50Hrs Playback, 12mm Driver, ENC, Movie Mode Bluetooth Headset  (Black, True Wireless)",0.10094545874628762
"boAt Airdopes 163 Bluetooth Headset  (Bold Blue, True Wireless)",boAt Airdopes 441 Bluetooth Truly Wireless in Ear Earbuds with mic Thunder Purple,0.07559311603888197
"ZEBRONICS ZEB- EARPHONE YOGA 2 Bluetooth Headset  (Black, In the Ear)","ZEBRONICS Zeb Yoga 4 Bluetooth Headset  (Black, Yellow, True Wireless)",0.19292366443393105
"Noise Nerve Neckband with 25 Hours of Playtime, 10mm Driver, Instacharge, and IPX5 Bluetooth Headset  (Carbon Black, In the Ear)","Noise Nerve Neckband with 25 Hours of Playtime, 10mm Driver, Instacharge, and IPX5 Bluetooth Headset  (Stone Blue, In the Ear)",1.1859301313278598
"PTron Basspod P81 Bluetooth Headset  (Black, True Wireless)","PTron Basspods 992 Bluetooth Headset  (Black, True Wireless)",0.1964104908379789
"Skullcandy Jib Plus Wireless Bluetooth Headset  (Electric Yellow, In the Ear)","Skullcandy Jib Plus Wireless Bluetooth Headset  (Black, In the Ear)",0.27799593641022174
"Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Blue, In the Ear)","Boult Audio ProBass Fcharge with 40 hrs Playtime, ENC, Fast Charging, Fast Pairing Bluetooth Headset  (Black, In the Ear)",1.174012318958323
"PTron Basspods Flare, 40ms Gaming TWS Earbuds, 35hrs Playtime, Clear Calls & Deep Bass Bluetooth Headset  (Yellow, In the Ear)","PTron Basspods Flare, 40ms Gaming TWS Earbuds, 35hrs Playtime, Clear Calls & Deep Bass Bluetooth Headset  (Black, In the Ear)",1.0235421423119504
"Portronics POR-1155 Conch Delta Wired Headset  (Black, In the Ear)","Portronics Ear 1 Wired Headset  (Black, In the Ear)",0.1509331193793723
"Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Midnight Black, In the Ear)","Noise Tune Active Pro with upto 60hrs playtime, ESR, Instacharge and Bluetooth V5.2 Bluetooth Headset  (Cobalt Blue, In the Ear)",0.8726015987590565
"Skullcandy Jib Plus Wireless Bluetooth Headset  (Black, In the Ear)","Skullcandy Jib Plus Wireless Bluetooth Headset  (Electric Yellow, In the Ear)",0.27799593641022174
"Wings Phantom Godlike Gaming TWS Earbuds Bluetooth Gaming Headset  (Yellow, True Wireless)","Wings Phantom 250 Gaming TWS Earbuds with 40ms Low Latency, 30 hours playtime Bluetooth Gaming Headset  (Black, In the Ear)",0.1105716090403797
"Noise Air Buds Mini with 15 Hours Playtime, Tru Bass Technology, and HyperSync Bluetooth Headset  (Pearl White, True Wireless)","Noise Air Buds Mini with 15 Hours Playtime, Tru Bass Technology, and HyperSync Bluetooth Headset  (Jet Black, True Wireless)",1.663882259308204
"Boult Audio Airbass Truebuds Bluetooth Headset  (Red, True Wireless)","Skullcandy Dime Truly wireless in Ear Earbuds with microphone Bluetooth Headset  (Golden Red, True Wireless)",0.07714203906245631
"Portronics Harmonics Z2 - 30 Hours Playtime Wireless Neckband Bluetooth Headset  (Sky Blue, In the Ear)","Portronics Harmonics Z3 Wireless Stereo Neckband Bluetooth Headset  (Green, In the Ear)",0.1156743807484125
"Noise Air Buds Pro 2 with 25 Hours Playtime, 40dB ANC, Triple Mic with ENC, and IPX5 Bluetooth Headset  (Charcoal Black, True Wireless)","Noise Air Buds 2 with 40 Hours Playtime, 13mm Driver, Quad Mic with ENC, & Instacharge Bluetooth Headset  (Black, True Wireless)",0.189046721895198
"Noise Buds VS204 with 50 Hours Playtime, Instacharge, ESR, 10mm Driver, and HyperSync Bluetooth Headset  (Space Blue, True Wireless)","Noise Buds VS204 with 50 Hours Playtime, Instacharge, ESR, 10mm Driver, and HyperSync Bluetooth Headset  (Snow White, True Wireless)",1.2193022427982732
