product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
291,https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itmf77e2820652a1?pid=ACCGHYNDF8YFKTYC&lid=LSTACCGHYNDF8YFKTYCCAFHTD&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYNDF8YFKTYC.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z3 wireless stereo neckband bluetooth headset black in the ear,1999.0,699.0,portronic,harmonic z3 wireless stereo neckband,black,in ear,bluetooth
292,https://www.flipkart.com/meyaar-pilot-series-bluetooth-headphones-high-bass-boom-mic-wired-gaming-headset/p/itmf202fc1a71d6d?pid=ACCFU89E9VQYMW5B&lid=LSTACCFU89E9VQYMW5BKBLJJG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFU89E9VQYMW5B.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar pilot series bluetooth headphone with high bass boom mic bluetooth wire gaming headset metal black on the ear,2399.0,1859.0,meyaar,pilot series bluetooth headphone with high bass boom mic,metal black,on ear,bluetooth wire
293,https://www.flipkart.com/meyaar-beex-stereo-sound-headphones-mic-volume-control-wired-headset/p/itmd441c8dc28be7?pid=ACCFUWVTPS56JWJH&lid=LSTACCFUWVTPS56JWJH4OI3OM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUWVTPS56JWJH.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar beex stereo sound headphone with mic volume control wire headset black grey in the ear,799.0,299.0,meyaar,beex stereo sound headphone with mic volume control,black grey,in ear,wire
294,https://www.flipkart.com/sony-310ap-wired-headset/p/itmd2997107336aa?pid=ACCDQZAUQJUJ7CAG&lid=LSTACCDQZAUQJUJ7CAG5A5T9S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_5&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDQZAUQJUJ7CAG.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony 310ap wire headset blue on the ear,2190.0,949.0,sony,mdr zx310aplce mdrzx310ap1e mdr zx310aplc1e mdrzx310ap,blue,on ear,wire
295,https://www.flipkart.com/portronics-harmonics-twins-s3-blurtooth-earbuds-upto-20-hours-playback-8mm-drivers-bluetooth-headset/p/itme68481caf312f?pid=ACCGHF6B8KYVQDXM&lid=LSTACCGHF6B8KYVQDXMPWOUGW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHF6B8KYVQDXM.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics twins s3 blurtooth earbud with upto 20 hour playback 8 mm driver bluetooth headset white true wireless,1999.0,1899.0,portronic,harmonics twin s3,white,in ear,bluetooth
296,https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itme9a036a375bbb?pid=ACCGH63XVBKEQHEY&lid=LSTACCGH63XVBKEQHEYWYQHNR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_12&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH63XVBKEQHEY.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic z3 wireless stereo neckband bluetooth headset red in the ear,1999.0,699.0,portronic,harmonic z3 wireless stereo neckband,red,in ear,bluetooth
297,https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itmcebeb325bd756?pid=ACCFKSCG4AXHZHZ3&lid=LSTACCFKSCG4AXHZHZ3GS0QTK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFKSCG4AXHZHZ3.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wixb400 extra bass wireless stereo headset bluetooth headset black in the ear,4990.0,2499.0,sony,wixb400,black,in ear,bluetooth
298,https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itmff01afde836ed?pid=ACCEZB5HSGRXTYVF&lid=LSTACCEZB5HSGRXTYVFQKSTBY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCEZB5HSGRXTYVF.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 510 super extra bass bluetooth headset furious blue on the ear,3490.0,1099.0,boat,rockerz on ear 510 rockerz 518,furious blue,on ear,bluetooth
299,https://www.flipkart.com/meyaar-ear-headset-mic-wired/p/itm624583e0e7987?pid=ACCFKPM6HGFVCGZH&lid=LSTACCFKPM6HGFVCGZHZUXGPS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFKPM6HGFVCGZH.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar in ear headset with mic wire headset white in the ear,999.0,249.0,meyaar,in ear headset with mic,white,in ear,wire
300,https://www.flipkart.com/portronics-harmonics-z5-wireless-stereo-neckband-bluetooth-headset/p/itmb4eb7effc9689?pid=ACCGJ63DD4H57T6U&lid=LSTACCGJ63DD4H57T6UG2CCR0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJ63DD4H57T6U.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics z5 wireless stereo neckband bluetooth headset black in the ear,2499.0,699.0,portronic,harmonic z5 wireless stereo neckband,black,in ear,bluetooth
301,https://www.flipkart.com/boat-rockerz-333anc-crystal-bionic-sound-13mm-drivers-active-noise-cancellation-bluetooth-headset/p/itm4ec4a16611d2f?pid=ACCGEFY45NE6WJFZ&lid=LSTACCGEFY45NE6WJFZG4XKWF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GKoiF5HSOwpFCTHKCawBEQS88FoxR08LzDTyR6ldo%2BsOg%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 333anc with crystal bionic sound13 mm driver active noise cancellation bluetooth headset stellar black in the ear,4990.0,1999.0,boat,rockerz 333anc,stellar black,in ear,bluetooth
302,https://www.flipkart.com/portronics-harmonics-rwins-s3-smart-tws-bluetooth-5-2-earbuds-20-hrs-playtime-headset/p/itmf56cf8bad6a6a?pid=ACCGJPXEQGPRSWPY&lid=LSTACCGJPXEQGPRSWPYXXOQZR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJPXEQGPRSWPY.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics rwin s3 smart tws bluetooth 52 earbud with 20 hrs playtime bluetooth headset black in the ear,1999.0,1299.0,portronic,harmonic rwin s3 smart tws bluetooth 52 earbud with 20 hrs playtime,black,in ear,bluetooth
303,https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm5080d94a3aaf5?pid=ACCFUXTXY6PRYFFD&lid=LSTACCFUXTXY6PRYFFDL9B64M&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFUXTXY6PRYFFD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat basshead 242 wire headset blue in the ear,1490.0,599.0,boat,basshead 242,blue,in ear,wire
304,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm5f943d08ef923?pid=ACCGFX8FDJGKDXUZ&lid=LSTACCGFX8FDJGKDXUZP6IHJX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_19&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FDJGKDXUZ.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony wic100 with 25 hour battery life bluetooth headset black in the ear,2790.0,1783.0,sony,wic100,black,in ear,bluetooth
305,https://www.flipkart.com/zebronics-zb-bro-earphone-wired-headset/p/itmffe64c83c4bd8?pid=ACCFJPH44C2PXB5G&lid=LSTACCFJPH44C2PXB5GHK0NRF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_10&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFJPH44C2PXB5G.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zbbro earphone wire headset black in the ear,305.0,299.0,zebronic,zbbro earphone,black,in ear,wire
306,https://www.flipkart.com/portronics-muffs-m1-wireless-long-playtime-bluetooth-headset/p/itmd1b07dc6afe80?pid=ACCGCGNSGHMCY7YQ&lid=LSTACCGCGNSGHMCY7YQPXOSAQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGCGNSGHMCY7YQ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic muff m1 wireless with long playtime bluetooth headset black on the ear,2499.0,1499.0,portronic,muff m1 wireless with long playtime,black,on ear,bluetooth
307,https://www.flipkart.com/meyaar-boom-bass-earbuds-ultra-high-hd-sound-wired-headset/p/itm6b44783166efc?pid=ACCFU5APZGYT9VBK&lid=LSTACCFU5APZGYT9VBKLEORUQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_14&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFU5APZGYT9VBK.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar boom bass earbud with ultra high bass with hd sound wire headset black on the ear,299.0,289.0,meyaar,boom bass earbud with ultra high bass with hd sound,black,on ear,wire
308,https://www.flipkart.com/portronics-harmonics-twins-26-active-enc-tws-bluetooth-headset/p/itm31792ee769a92?pid=ACCGGWXKUZZVMPSV&lid=LSTACCGGWXKUZZVMPSV18CDWL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGGWXKUZZVMPSV.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonics twin 26 with active enc tws bluetooth headset black true wireless,2999.0,1899.0,portronic,harmonic twin 26 with active enc tws,black,in ear,bluetooth
309,https://www.flipkart.com/meyaar-2-pack-combo-headset-hd-sound-earphones-mic-wired/p/itma123edd10554d?pid=ACCG5B7UZQAVQ2G6&lid=LSTACCG5B7UZQAVQ2G6GSCJ1E&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_9&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG5B7UZQAVQ2G6.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar 2 pack combo headset with hd sound earphone with mic wire headset hf55 beex earphone double braid wire spn black headphone inline mic pack of 2 in the ear,1299.0,423.0,meyaar,2 pack combo headset with hd sound earphone with mic,hf55 beex earphone double braid wire spn black headphone inline mic pack of 2,in ear,wire
310,https://www.flipkart.com/portronics-harmonics-250-fast-charging-60hrs-playtime-bluetooth-headset/p/itm1143a63f92416?pid=ACCGBH958FFBGZSY&lid=LSTACCGBH958FFBGZSYQ555FL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_6&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBH958FFBGZSY.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic harmonic 250 fast charging with 60hrs playtime bluetooth headset black in the ear,2999.0,899.0,portronic,harmonic 250 fast charging with 60hrs playtime,black,in ear,bluetooth
311,https://www.flipkart.com/ptron-basspods-glamor-bluetooth-headset/p/itmc601a7fa7ce28?pid=ACCGMFNWEYYBQYHB&lid=LSTACCGMFNWEYYBQYHBTSWXOS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGMFNWEYYBQYHB.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod glamor bluetooth headset grey black true wireless,3199.0,999.0,ptron,basspod glamor,grey black,in ear,bluetooth
312,https://www.flipkart.com/sony-wh-xb910n-30hrs-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itm668d0bbb72e6b?pid=ACCGBHRANHMKRMDP&lid=LSTACCGBHRANHMKRMDPVSEZMG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGBHRANHMKRMDP.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony whxb910n with 30hrs battery life active noise cancellation enable bluetooth headset blue on the ear,19990.0,13990.0,sony,whxb910n,blue,on ear,bluetooth
313,https://www.flipkart.com/sony-ex255ap-wired-headset/p/itm4dcc05601da20?pid=ACCEVAEWWYUHEJHT&lid=LSTACCEVAEWWYUHEJHTYVAY1Y&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_10&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWWYUHEJHT.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony ex255ap wire headset black in the ear,1990.0,1699.0,sony,mdrex255ap,black,in ear,wire
314,https://www.flipkart.com/zebronics-zeb-bro-wired-headset/p/itm2b73eab620b2c?pid=ACCFHECY3ZNGWSRH&lid=LSTACCFHECY3ZNGWSRH4XRXCN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFHECY3ZNGWSRH.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebbro wire headset black in the ear,349.0,325.0,zebronic,zebbro,black,in ear,wire
315,https://www.flipkart.com/ptron-basspods-p81-tws-earbuds-32h-playtime-deep-bass-stereo-calls-bt5-1-type-c-bluetooth-headset/p/itm9c177b96b3499?pid=ACCGHBPZHWUTGAGS&lid=LSTACCGHBPZHWUTGAGSNNEBS8&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZHWUTGAGS.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron basspod p81 tws earbud 32h playtime deep bass stereo call bt51 typec bluetooth headset blue in the ear,2599.0,799.0,ptron,basspod p81,blue,in ear,bluetooth
316,https://www.flipkart.com/meyaar-sunshine-series-2-pack-clear-sound-earphones-mic-wired-headset/p/itm1b576b08dedc5?pid=ACCG4YEZFG8DQQWW&lid=LSTACCG4YEZFG8DQQWWQ7SLFT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG4YEZFG8DQQWW.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar sunshine series 2 pack with clear sound earphone with mic wire headset 2 pack black white crystal clear sound spn headphone marvel earbud pack of 2 headset in the ear,999.0,279.0,meyaar,sunshine series 2 pack with clear sound earphone with mic,2 pack black white crystal clear sound spn headphone marvel earbud pack of 2 headset,in ear,wire
317,https://www.flipkart.com/zebronics-zeb-buds-30-dc-joker-3-5mm-stereo-earphone-inline-microphone-wired-headset/p/itm79007e7935ff0?pid=ACCGN5CPGY6BFF4U&lid=LSTACCGN5CPGY6BFF4UJFKHPW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGN5CPGY6BFF4U.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zeb bud 30 dc joker edition 35 mm stereo earphone with inline microphone wire headset joker in the ear,599.0,582.0,zebronic,zeb bud 30 dc joker edition 35 mm stereo earphone with inline microphone,joker,in ear,wire
318,https://www.flipkart.com/meyaar-pack-2-spn-headset-ultra-high-bass-earphones-mic-wired/p/itmeb08795186bbf?pid=ACCG2G8YJBAUGSPS&lid=LSTACCG2G8YJBAUGSPS8MQRZK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_8&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG2G8YJBAUGSPS.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar pack of 2 spn headset ultra high bass earphone with mic wire headset black in the ear,899.0,353.0,meyaar,pack of 2 spn headset ultra high bass earphone with mic,black,in ear,wire
319,https://www.flipkart.com/boat-rockerz-333-pro-60-hours-battery-bluetooth-headset/p/itm02f3d75a8144e?pid=ACCG8MXCRWZUEZH9&lid=LSTACCG8MXCRWZUEZH9OWOH7K&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GITi6GYHpk64ZFPvDIdgIeNz%2Flpz8yQPw9ixpKmzmdGiw%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,boat rockerz 333 pro with 60 hour battery bluetooth headset navy blue in the ear,2990.0,1799.0,boat,rockerz 333 pro with 60 hour battery,navy blue,in ear,bluetooth
320,https://www.flipkart.com/zebronics-zeb-calyx-wired-headset/p/itm8aa38d5a60e56?pid=ACCFKTFQ6ZPYPBCZ&lid=LSTACCFKTFQ6ZPYPBCZDA4W6S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFKTFQ6ZPYPBCZ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronics zebcalyx wire headset black in the ear,399.0,298.0,zebronic,zebcalyx,black,in ear,wire
321,https://www.flipkart.com/meyaar-candy-santa-s6-boom-bass-stereo-earphone-earbuds-headphones-wired-headset/p/itm8795115a1edb7?pid=ACCFUMYHQFM3HUE2&lid=LSTACCFUMYHQFM3HUE2TTMTNT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUMYHQFM3HUE2.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar candysanta s6 boom bass stereo earphone earbud headphones wire headset white in the ear,799.0,289.0,meyaar,candysanta s6 boom bass stereo earphone earbud headphone,white,in ear,wire
322,https://www.flipkart.com/meyaar-metal-in-ear-sport-headset-high-bass-earphone-wired/p/itma22424ba9a9f1?pid=ACCFZ98ANWQEFXHG&lid=LSTACCFZ98ANWQEFXHG8LTJJS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ98ANWQEFXHG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar metal inear sport headset with high bass earphone wire headset black in the ear,599.0,229.0,meyaar,metal inear sport headset with high bass earphone,black,in ear,wire
323,https://www.flipkart.com/ptron-bassbuds-xtreme-earbuds-game-mode-32hrs-playtime-pinch-control-bluetooth-headset/p/itmf852794ee95da?pid=ACCGH5Z9FXJYSGHT&lid=LSTACCGH5Z9FXJYSGHT65QEB5&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9FXJYSGHT.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,ptron bassbuds xtreme earbud with game mode 32hrs playtime pinch control bluetooth headset grey black in the ear,4599.0,799.0,ptron,bassbuds xtreme,grey black,in ear,bluetooth
324,https://www.flipkart.com/zebronics-zeb-buds-c2-wired-headset/p/itma0c628e01284b?pid=ACCG49EFRWHFFPYX&lid=LSTACCG49EFRWHFFPYXBSHDX1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG49EFRWHFFPYX.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,zebronic zebbud c2 wire headset blue in the ear,699.0,598.0,zebronic,zebbuds c2,blue,in ear,wire
325,https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itm29e4c2b8a0883?pid=ACCGZ4MAHVHUTGDU&lid=LSTACCGZ4MAHVHUTGDUAUVQPZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_23&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAHVHUTGDU.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony whch520 with 50 hrs playtime dsee upscale multipoint connectiondual pair bluetooth headset taupe on the ear,5990.0,4490.0,sony,whch520cz,taupe,on ear,bluetooth
326,https://www.flipkart.com/meyaar-musical-life-ultra-high-bass-earphones-wired-headset/p/itma5fe68a39bd0e?pid=ACCFUGCDVARRTXGR&lid=LSTACCFUGCDVARRTXGR5R7HRO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_5&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUGCDVARRTXGR.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar musical life with ultra high bass earphone wire headset black in the ear,999.0,199.0,meyaar,musical life with ultra high bass earphone,black,in ear,wire
327,https://www.flipkart.com/portronics-conch-110-ear-mic-wired-headset/p/itm113dfc6b4beb9?pid=ACCGFC9KN6HG6JGU&lid=LSTACCGFC9KN6HG6JGUJEKOEF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_13&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGFC9KN6HG6JGU.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,portronic conch 110 in ear with mic wired headset blue in the ear,599.0,299.0,portronic,conch 110 in ear with mic,blue,in ear,wire
328,https://www.flipkart.com/meyaar-plus-2-pack-series-metal-earphones-ultra-high-bass-mic-wired-headset/p/itm2ffdd455ab06c?pid=ACCFUH9FUAHWHFG5&lid=LSTACCFUH9FUAHWHFG5XZCP0V&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUH9FUAHWHFG5.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar plus 2 pack series metal earphone with ultra high bass mic wire headset metal black grey upgrade in the ear,799.0,246.0,meyaar,plus 2 pack series metal earphone with ultra high bass mic,metal black grey upgrade,in ear,wire
329,https://www.flipkart.com/sony-ex155-wired-headset/p/itm92f01fb1ea182?pid=ACCEVAEWCBH7WR3K&lid=LSTACCEVAEWCBH7WR3KVJET8H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_14&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWCBH7WR3K.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,sony ex155 wire headset black in the ear,1290.0,1099.0,sony,mdrex155ap,black,in ear,wire
330,https://www.flipkart.com/meyaar-spn-pack-2-headset-made-in-india-earphones-mic-wired/p/itm21bafd230fb19?pid=ACCFZE6VNFH39K8Y&lid=LSTACCFZE6VNFH39K8Y4VZOWS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6VNFH39K8Y.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar spn pack of 2 headset madeinindia headset earphone with mic wire headset white black in the ear,999.0,279.0,meyaar,spn pack of 2 headset madeinindia headset earphone with mic,white black,in ear,wire
331,https://www.flipkart.com/meyaar-hiper-song-black-headset-hd-sound-mic-all-smartphones-wired/p/itmd15f74749cfc8?pid=ACCFUQX4PC8YZZPJ&lid=LSTACCFUQX4PC8YZZPJHUGWGZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_15&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUQX4PC8YZZPJ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,meyaar hipersong black headset with hd sound mic for all smartphone wire headset black in the ear,799.0,249.0,meyaar,hipersong black headset with hd sound mic for all smartphone,black,in ear,wire
